collection_order,collection_name,table_order,table_group,web_table_id,figure_order,figure_number,figure_name,wave,year,number_sold,retail_price,average_price,difference,high_price,unique_id,detail_reference,year_datetime,matched_character_name,similarity_score
1,"6"" Black Series",4,Galaxy,groupTable112,250,CW 11,Darth Maul (Cybernetic Legs),34,2023,9,24.99,30.82,5.83,39.95,8a160b61bed4179a358ce0d0735e36fe,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/darth-maul-cybernetic-legs-4279.php,2023-01-01,Maul,0.7534510784814418
1,"6"" Black Series",4,Galaxy,groupTable112,252,CW 13,Ahsoka Tano (Padawan),,2023,6,24.99,29.2,4.21,33.99,2d0af98cb3fa5c0387ced5eed628b4fb,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/ahsoka-tano-padawan-6638.php,2023-01-01,Ahsoka Tano,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,253,CW 14,Phase II Clone Trooper,,2023,3,24.99,21.7,-3.29,28.25,ba985d782760b5fdc6ddc20da9271ec2,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/phase-ii-clone-trooper-6639.php,2023-01-01,Clone X trooper,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,255,CW 16,ARC Trooper Fives,Walmart,2023,11,27.97,56.72,28.75,70.0,da3046a4a6d74d433c4650fc5ab529cb,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/arc-trooper-fives-6643.php,2023-01-01,ARC Trooper Fives,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,256,CW 17,Pre Vizsla,,2023,1,24.99,22.99,-2.0,22.99,f2daa0b6b4892116f57846c19db92fac,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/pre-vizsla-6955.php,2023-01-01,Pre Vizsla,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,258,CW 19,Savage Opress,,2025,13,34.99,32.91,-2.08,39.99,ab6c38ee88ecc1d464a968eec0a1ab3c,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/savage-opress-9006.php,2025-01-01,Savage Opress,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,259,CW 20,Jedi Temple Guard,,2025,16,24.99,26.37,1.38,34.99,5d909de4de78b78303ab647db22187c3,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/jedi-temple-guard-11107.php,2025-01-01,Pyke Guard,0.7534510784814418
1,"6"" Black Series",4,Galaxy,groupTable112,260,CW 21,Asajj Ventress (Bounty Hunter),,2025,0,24.99,,,0.0,83bb9a0afd41ad27c15572e0232856de,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/asajj-ventress-bounty-hunter-11418.php,2025-01-01,Asajj Ventress,0.816496580927726
1,"6"" Black Series",4,Galaxy,groupTable112,261,ESB 01,Darth Vader (ESB),26,2020,6,19.99,30.81,10.82,75.0,1f086fcff57f5e30a2a82bdf00e921a0,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/darth-vader-esb-1411.php,2020-01-01,Darth Vader,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,262,ESB 02,Luke Skywalker (Snowspeeder),26,2020,4,19.99,26.75,6.76,46.99,f751c5dadc438c5449593b7e3d8ee61f,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/luke-skywalker-snowspeeder-1450.php,2020-01-01,Luke Skywalker,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,263,ESB 03,Rebel Trooper (Hoth),27,2020,7,19.99,12.28,-7.71,18.99,9894b41e8cc7e3caf94e3f9ab2b0eda8,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/rebel-trooper-hoth-1298.php,2020-01-01,Clone X trooper,0.7772933980533595
1,"6"" Black Series",4,Galaxy,groupTable112,264,ESB 04,Boba Fett (Prototype Armor),Amazon,2022,9,26.49,16.54,-9.95,24.99,49da1a5f3a9eb3d54ab1f9dec7b8cc9e,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/boba-fett-prototype-armor-3802.php,2022-01-01,Boba Fett,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,266,GG 02,Cal Kestis (Deluxe),Gamestop,2021,3,29.99,24.16,-5.83,34.99,46957fc1ac375cafec33e75470f304aa,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/cal-kestis-deluxe-1647.php,2021-01-01,Cal Kestis,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,271,GG 07,RC-1138 (BOSS),Gamestop,2022,11,26.49,25.5,-0.99,36.0,6a96038fbf3f4da21d50bdfab7ded5d1,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/rc-1138-boss-3292.php,2022-01-01,Pyke Boss,0.7193421455290703
1,"6"" Black Series",4,Galaxy,groupTable112,273,GG 09,ARC Trooper (Umbra Operative),Gamestop,2022,13,26.99,28.11,1.12,38.99,bc1e308c1cf6ce96a639cbfa8e4fde22,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/arc-trooper-umbra-operative-3768.php,2022-01-01,ARC Trooper Fives,0.784716951806178
1,"6"" Black Series",4,Galaxy,groupTable112,276,GG 12,13th Battalion Trooper,Gamestop,2022,6,27.99,16.75,-11.24,26.99,a44642e1de9bcc2875ad9179c0c177c1,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/13th-battalion-trooper-4092.php,2022-01-01,Clone X trooper,0.7772933980533595
1,"6"" Black Series",4,Galaxy,groupTable112,277,GG 13,RC-1140 (Fixer),Gamestop,2022,9,27.99,20.66,-7.33,29.99,d9d167bd125bf3ebb2e8d8a00da2561a,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/rc-1140-fixer-4093.php,2022-01-01,Fixer,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,278,GG 14,Riot Scout Trooper,GameStop,2023,10,27.99,16.3,-11.69,22.5,de4f747c2a76c746897712feea00dbe1,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/riot-scout-trooper-4280.php,2023-01-01,Clone X trooper,0.7772933980533595
1,"6"" Black Series",4,Galaxy,groupTable112,281,GG 17,Cal Kestis (Jedi Survivor),,2023,4,24.99,31.83,6.84,35.0,611e06d33b3cb3bfb90f143225d567bd,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/cal-kestis-jedi-survivor-5451.php,2023-01-01,Cal Kestis,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,282,GG 18,RC-1262 (Scorch),GameStop,2023,7,27.99,76.57,48.58,90.0,1fcfe6f1ff95b61c7c81cf07c7b66abc,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/rc-1262-scorch-5573.php,2023-01-01,Clone Commander Scorch,0.7318664721379878
1,"6"" Black Series",4,Galaxy,groupTable112,283,GG 19,Battle Droid (Republic Commando),GameStop,2023,2,27.99,17.75,-10.24,25.0,bfc7202e8d583de639695cb277982add,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/battle-droid-republic-commando-5048.php,2023-01-01,Battle Droid 513,0.7892379838534719
1,"6"" Black Series",4,Galaxy,groupTable112,289,GG 25,General Grievous (Battle Damaged),Gamestop,2023,5,33.99,49.8,15.81,55.99,f4f56a451177e87f95081847e636cf72,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/general-grievous-battle-damaged-6642.php,2023-01-01,General Grievous,0.7716810011997337
1,"6"" Black Series",4,Galaxy,groupTable112,294,MAN,The Armorer (Deluxe),,2020,3,29.99,29.33,-0.66,35.0,04ac71e20258f4da4073a996559c3d3d,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/the-armorer-deluxe-1543.php,2020-01-01,The Armorer,0.9999999999999998
1,"6"" Black Series",4,Galaxy,groupTable112,296,MAN,Paz Vizsla (Deluxe),Target,2021,1,36.99,20.69,-16.3,20.69,a3a666bef474ec436f9b62d873114745,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/paz-vizsla-deluxe-2874.php,2021-01-01,Paz Vizsla,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,297,MAN,Scout Trooper (Carbonized),Target,2021,8,26.49,16.39,-10.1,20.0,4e69c1da304eba52b6a3f944603316e1,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/scout-trooper-carbonized-2875.php,2021-01-01,Clone X trooper,0.7772933980533595
1,"6"" Black Series",4,Galaxy,groupTable112,301,MAN 03,Incinerator Trooper,27,2021,6,21.99,14.35,-7.64,19.88,c4cd1ca7de082d290779a1f607a4db75,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/incinerator-trooper-1537.php,2021-01-01,Clone X trooper,0.7772933980533595
1,"6"" Black Series",4,Galaxy,groupTable112,302,MAN 04,The Armorer,28,2020,8,21.99,10.38,-11.61,15.5,cc87336dd2697f16652cc544fcbe5771,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/the-armorer-1570.php,2020-01-01,The Armorer,0.9999999999999998
1,"6"" Black Series",4,Galaxy,groupTable112,303,MAN 05,Din Djarin and The Child (Deluxe),Target,2020,14,34.99,25.7,-9.29,45.0,88c4e81b94ba7a3c899644c158aa12a0,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/din-djarin-and-the-child-deluxe-1579.php,2020-01-01,Din Djarin (The Mandalorian),0.734331469706123
1,"6"" Black Series",4,Galaxy,groupTable112,304,MAN 06,Greef Karga,28,2021,4,19.99,6.5,-13.49,9.0,ff48d9173b567fd548f3840d81c2b5c9,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/greef-karga-1595.php,2021-01-01,Greef Karga,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,305,MAN 07,Kuiil,28,2021,4,19.99,7.83,-12.16,9.82,d167a196b7c38629d7f5504c8c25660e,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/kuiil-1594.php,2021-01-01,Kuiil,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,306,MAN 08,Moff Gideon,28,2021,6,19.99,11.74,-8.25,15.0,ea2b0a481e477f10e6d2824f7c5e1df8,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/moff-gideon-1596.php,2021-01-01,Moff Gideon,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,308,MAN 10,Bo-Katan Kryze,29,2021,12,19.99,12.9,-7.09,16.99,da857a36989cd4024ec522eae3716b61,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/bo-katan-kryze-1615.php,2021-01-01,Bo-Katan Kryze,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,309,MAN 11,Q9-0 (ZERO),30,2021,6,19.99,9.97,-10.02,15.0,b81c5119d43028280589a1a298556892,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/q9-0-zero-2079.php,2021-01-01,Q9-0 (Zero),1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,313,MAN 15,Migs Mayfeld (Morak),31,2022,8,22.99,9.97,-13.02,14.88,648538873ee834722a0f304231980294,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/migs-mayfeld-morak-3540.php,2022-01-01,Migs Mayfeld,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,314,MAN 16,Boba Fett (Tython),31,2022,4,22.99,12.99,-10.0,14.99,3f9ce5ea06f2a31d6091a98d1d630652,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/boba-fett-tython-3539.php,2022-01-01,Boba Fett,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,316,MAN 18,Cobb Vanth (Deluxe),,2022,11,31.49,13.85,-17.64,21.56,ac7a0d15ea9ec2e413b4a89c7bc68fc8,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/cobb-vanth-deluxe-3530.php,2022-01-01,Cobb Vanth,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,317,MAN 19,Ahsoka Tano (Corvus),32,2022,3,24.99,10.65,-14.34,12.99,aaf3be222b9bc17840ea7d58a387a7ce,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/ahsoka-tano-corvus-3914.php,2022-01-01,Ahsoka Tano,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,318,MAN 20,The Client,32,2022,3,24.99,9.33,-15.66,11.99,7886b7c4054ca99a4e22eed8525696db,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/the-client-3629.php,2022-01-01,the Client,0.9999999999999998
1,"6"" Black Series",4,Galaxy,groupTable112,320,MAN 22,Boba Fett (Tython - Jedi Ruins - Deluxe),Walmart,2022,1,31.49,18.95,-12.54,18.95,fa85601213cb515848e9e25ecdb9d51a,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/boba-fett-tython-jedi-ruins-deluxe-3948.php,2022-01-01,Boba Fett,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,322,MAN 24,Magistrate Greef Karga,34,2023,2,24.99,10.14,-14.85,10.29,053c251e3ee2064d08f085bf97ee7246,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/magistrate-greef-karga-4278.php,2023-01-01,Greef Karga,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,324,MAN 26,Grogu,,2023,5,24.99,11.18,-13.81,15.95,749395cdc3a717b1a2d4ffad24c9876f,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/grogu-4597.php,2023-01-01,Grogu,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,325,MAN 27,Migs Mayfeld,,2023,3,24.99,8.99,-16.0,11.97,54e17c21c3eeeaa750861ae0c1336026,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/migs-mayfeld-4598.php,2023-01-01,Migs Mayfeld,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,326,MAN 28,Dark Trooper (Deluxe),,2023,10,33.99,14.93,-19.06,19.99,ff86d6205696312d38f06c784c3d9652,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/dark-trooper-deluxe-3946.php,2023-01-01,Clone X trooper,0.7772933980533595
1,"6"" Black Series",4,Galaxy,groupTable112,328,MAN 30,Luke Skywalker (Imperial Light Cruiser),,2023,8,24.99,43.62,18.63,50.0,984ac03f826dedafc650fc226ad930a7,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/luke-skywalker-imperial-light-cruiser-4600.php,2023-01-01,Luke Skywalker,0.8191816100989555
1,"6"" Black Series",4,Galaxy,groupTable112,329,MAN 31,Din Djarin (Morak),,2023,4,24.99,14.8,-10.19,16.99,4d2d9cca393920cef0191adf54526c16,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/din-djarin-morak-5450.php,2023-01-01,Din Djarin (The Mandalorian),0.7637624727776068
1,"6"" Black Series",4,Galaxy,groupTable112,330,MAN 32,R2-D2 (The Mandalorian),,2023,6,24.99,42.66,17.67,49.99,b835ff18ae37ca49d4276646da00d0dd,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/r2-d2-the-mandalorian-6954.php,2023-01-01,R2-D2,0.7547075590909054
1,"6"" Black Series",4,Galaxy,groupTable112,331,MAN 33,R5-D4 (Mandalorian),,2024,4,24.99,18.99,-6.0,21.0,a6f3a766b965cfcd291df44febfc30f8,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/r5-d4-mandalorian-6432.php,2024-01-01,R5-D4,0.808724952682001
1,"6"" Black Series",4,Galaxy,groupTable112,334,MAN 36,Paz Vizsla,,2024,4,33.99,16.11,-17.88,19.79,df23b57eb1ddb8b88ed370571e899fe5,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/paz-vizsla-7462.php,2024-01-01,Paz Vizsla,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,342,MAN 44,Moff Gideon (Dark Trooper Armor),,2025,6,24.99,19.99,-5.0,23.99,b8c667e5c43a3a44bcde002656bf3612,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/moff-gideon-dark-trooper-armor-10264.php,2025-01-01,Moff Gideon,0.8596939134609494
1,"6"" Black Series",4,Galaxy,groupTable112,343,OBI 01,Obi-Wan Kenobi (Wandering Jedi),33,2022,4,24.99,13.12,-11.87,18.5,cf7db58ca73245d025a8e2d2abde888c,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/obi-wan-kenobi-wandering-jedi-4188.php,2022-01-01,Obi-Wan Kenobi,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,344,OBI 02,Darth Vader (Obi-Wan Kenobi) ( $-17.82),33,2023,17,24.99,42.55,17.56,100.0,974d0ae6e49495934716ffd09c670c05,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/darth-vader-obi-wan-kenobi-4291.php,2023-01-01,Obi-Wan Kenobi,0.7937566828964369
1,"6"" Black Series",4,Galaxy,groupTable112,346,OBI 04,Fifth Brother (Inquisitor),33,2022,4,24.99,7.37,-17.62,9.5,4c7bb5c4928613f8132bb2da29104e6f,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/fifth-brother-inquisitor-4266.php,2022-01-01,Fifth Brother Inquisitor,0.9999999999999999
1,"6"" Black Series",4,Galaxy,groupTable112,347,OBI 05,Teeka (Jawa),Target,2022,3,26.49,14.65,-11.84,17.99,c4b6064f3b6994abfd737a9c379732f7,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/teeka-jawa-4327.php,2022-01-01,Teeka,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,349,OBI 07,Purge Trooper (Phase II Armor),Walmart,2022,5,24.99,18.2,-6.79,24.99,b268a8ad8148ae5715fbd1db8ca43a79,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/purge-trooper-phase-ii-armor-4334.php,2022-01-01,Clone X trooper,0.7772933980533595
1,"6"" Black Series",4,Galaxy,groupTable112,351,OBI 09,Grand Inquisitor,34,2022,6,24.99,10.52,-14.47,18.17,933f05f6389940a3b9ffcdd593749291,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/grand-inquisitor-4265.php,2022-01-01,The Grand Inquisitor,0.8841322582508553
1,"6"" Black Series",4,Galaxy,groupTable112,353,OBI 11,Obi-Wan Kenobi (Jabiim),,2022,5,24.99,13.61,-11.38,16.56,8aab2c0886e3d4140af3ff3103932432,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/obi-wan-kenobi-jabiim-4326.php,2022-01-01,Obi-Wan Kenobi,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,354,OBI 12,Fourth Sister (Inquisitor),35,2022,5,24.99,19.35,-5.64,22.77,24a4dc25b923548f625267270bab69d6,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/fourth-sister-inquisitor-4268.php,2022-01-01,Seventh Sister Inquisitor,0.7852556848078541
1,"6"" Black Series",4,Galaxy,groupTable112,356,OBI 14,Commander Appo,Target,2023,7,27.99,30.42,2.43,39.99,3dbba9f2e465f7eca4ebe08e8f52053c,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/commander-appo-6881.php,2023-01-01,Appo,0.8241874204827399
1,"6"" Black Series",4,Galaxy,groupTable112,357,OBI 15,Darth Vader (Duel's End),Target,2023,18,27.99,65.94,37.95,105.0,724b5d8ff6b1ed84c7ed89e3c0908352,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/darth-vader-duels-end-6882.php,2023-01-01,Darth Vader,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,358,OBI 15,Darth Vader (Reissue - Duel’s End),,2026,1,27.99,95.0,67.01,95.0,8df81000bbd27d0695bef66ac7412442,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/darth-vader-reissue-duels-end-12182.php,2026-01-01,Darth Vader,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,359,OBI 16,Qui-Gon Jinn (Force Spirit),Walmart,2023,2,27.99,15.55,-12.44,20.5,936e9e6fa54ff1698b69ee485468acb5,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/qui-gon-jinn-force-spirit-6886.php,2023-01-01,Qui-Gon Jinn,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,360,OBI 17,Obi-Wan Kenobi (Jedi Legend),Walmart,2023,2,27.99,23.96,-4.03,24.92,33f0098c36ce90a40f6a6ed0edc2bb89,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/obi-wan-kenobi-jedi-legend-6887.php,2023-01-01,Obi-Wan Kenobi,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,361,REB 01,Garazeb (Zeb) Orrelios (Deluxe),Fan,2020,11,29.99,26.95,-3.04,33.98,5357b81cd4bdf52da70439cee44a39a5,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/garazeb-zeb-orrelios-deluxe-1441.php,2020-01-01,"Garazeb ""Zeb"" Orrelios",1.0
1,"6"" Black Series",4,Galaxy,groupTable112,363,REB 03,Ezra Bridger,Fan,2020,6,19.99,27.83,7.84,35.5,70414a621f1da25caa5447841bd2890c,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/ezra-bridger-1443.php,2020-01-01,Ezra Bridger,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,364,REB 04,Kanan Jarrus (Rebels),Fan,2020,8,19.99,29.49,9.5,35.88,d99da58e0dc86e841b319e32a17446e4,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/kanan-jarrus-rebels-1444.php,2020-01-01,Kanan Jarrus   Caleb Dume,0.7169910057829517
1,"6"" Black Series",4,Galaxy,groupTable112,365,REB 05,Hera Syndulla,Fan,2020,4,19.99,19.96,-0.03,28.86,ef17e2d4fdb43a09e0556b9103278fc6,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/hera-syndulla-1445.php,2020-01-01,Hera Syndulla,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,366,REB 06,Sabine Wren,Fan,2020,3,19.99,14.36,-5.63,17.05,211c899d491983387d5d0845c5de8d79,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/sabine-wren-1446.php,2020-01-01,Sabine Wren,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,367,REB 07,Ahsoka Tano (Rebels),Fan,2020,6,19.99,13.39,-6.6,19.0,887a74fb7160354297d523431544bde1,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/ahsoka-tano-rebels-1447.php,2020-01-01,Ahsoka Tano,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,368,REB 08,Chopper (C1-10P) Repack,,2023,1,24.99,22.41,-2.58,22.41,f8618629bd77e634e683ad554456eae0,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/chopper-c1-10p-repack-7203.php,2023-01-01,Chopper (C1-10P),0.9999999999999996
1,"6"" Black Series",4,Galaxy,groupTable112,369,REB 09,Seventh Sister Inquisitor,,2026,0,27.99,,,0.0,8bdacbb80697c8d883fc0a3c0b0b7deb,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/seventh-sister-inquisitor-12347.php,2026-01-01,Seventh Sister Inquisitor,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,370,RO 01,Jyn Erso,,2021,3,22.99,14.09,-8.9,19.5,0f18a02b0589aa3d7c7bc14f5146c178,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/jyn-erso-2524.php,2021-01-01,Jyn Erso,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,371,RO 02,Captain Cassian Andor,,2021,2,22.99,14.97,-8.02,14.99,e2c51d7c8b338cd7275fe98c53ed6a76,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/captain-cassian-andor-2522.php,2021-01-01,Cassian Andor,0.9050867118516728
1,"6"" Black Series",4,Galaxy,groupTable112,373,RO 04,Chirrut Imwe,,2021,1,22.99,19.99,-3.0,19.99,4dc212bc948821087c6815407e858846,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/chirrut-imwe-2523.php,2021-01-01,Chirrut  mwe,0.7071067811865476
1,"6"" Black Series",4,Galaxy,groupTable112,374,RO 05,Baze Malbus (Rogue One),,2021,7,22.99,12.75,-10.24,14.95,74b4120d1555f61079bc7f87cd5ab6f4,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/baze-malbus-rogue-one-2520.php,2021-01-01,Baze Malbus,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,375,RO 06,Bodhi Rook,,2021,4,22.99,10.61,-12.38,12.99,e950c58ec852da3a00de0affd82bd0c9,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/bodhi-rook-2521.php,2021-01-01,Bodhi Rook,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,376,RO 07,Galen Erso,Target,2021,4,22.99,7.98,-15.01,12.41,513a1bc895108067ed70bb651dcc8fc6,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/galen-erso-2518.php,2021-01-01,Galen Erso,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,377,RO 08,Antoc Merrick,Target,2021,6,22.99,13.41,-9.58,16.0,b0d7d47b1a88613bd872bf1de29fb68e,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/antoc-merrick-2519.php,2021-01-01,General Merrick,0.8241874204827399
1,"6"" Black Series",4,Galaxy,groupTable112,379,RO 10,Saw Gerrera (Deluxe),,2022,2,33.99,14.7,-19.29,15.0,0b2ab2dc9a9f4ce96f8576cd41532f99,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/saw-gerrera-deluxe-4125.php,2022-01-01,Saw Gerrera,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,380,ROTJ 01,Admiral Ackbar,26,2020,4,19.99,15.82,-4.17,19.99,650f83a8cae58f10aec0f2b3a1c186ce,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/admiral-ackbar-1409.php,2020-01-01,Admiral Ackbar,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,381,ROTJ 02,Teebo,26,2020,9,19.99,30.99,11.0,36.95,4f71adc55aae2c916a88c2a2178594ba,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/teebo-1410.php,2020-01-01,Teebo,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,382,ROTJ 03,Princess Leia Organa (Endor),27,2020,7,21.99,9.94,-12.05,13.99,20e4085891afa45bfd95b132f8013b88,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/princess-leia-organa-endor-1571.php,2020-01-01,Leia Organa,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,383,ROTJ 04,Luke Skywalker (Endor),27,2020,7,21.99,21.92,-0.07,28.0,267e686acb433a844458509f9ba1ee82,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/luke-skywalker-endor-1572.php,2020-01-01,Luke Skywalker,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,384,ROTJ 05,Han Solo (Endor),27,2020,4,21.99,21.23,-0.76,24.99,a3db12ed08024e2d2209ad5e0be2b151,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/han-solo-endor-1573.php,2020-01-01,Han Solo,1.0000000000000002
1,"6"" Black Series",4,Galaxy,groupTable112,385,ROTJ 06,Boba Fett (ROTJ - Deluxe),,2021,14,29.99,21.46,-8.53,29.99,c152ff12c05fa8c585045204c3a4abab,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/boba-fett-rotj-deluxe-1540.php,2021-01-01,Boba Fett,1.0
1,"6"" Black Series",4,Galaxy,groupTable112,386,ROTJ 07,General Lando Calrissian,30,2021,2,19.99,8.5,-11.49,9.0,b206a340da5c23b4f031805769367a50,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/general-lando-calrissian-2077.php,2021-01-01,Lando Calrissian,0.8994536479300936
1,"6"" Black Series",4,Galaxy,groupTable112,387,ROTJ 08,Bib Fortuna,31,2022,4,22.99,7.75,-15.24,10.0,324310741828b8f5bae288bb9ae59a72,https://www.actionfigure411.com/star-wars/6-black-series/galaxy/bib-fortuna-3635.php,2022-01-01,Bib Fortuna,1.0
