uuid_character,character_name,appearance,figure_collection_name,accessory_count,exclusive,joint_count,msrp,released,scale_inches,variations recorded,year_imprinted,currency,appearance_type,appearance_name,appearance_year,appearance_link,character_detail_link
1f9d751a9029d80ce83fe6cec42a8ace,Obi-Wan Kenobi,The Empire Strikes Back,Force Spirit,1.0,Walgreens,19.0,19.99,2017.0,6.0,No,,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=9025
7cbccf06e4da697a89fcd28ed258944e,Palpatine (Darth Sidious),The Empire Strikes Back,The Empire Strikes Back,4.0,No,14.0,7.99,2008.0,3.75,No,2004.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=24711
0411383262820412acff42f85753fbb9,Palpatine (Darth Sidious),The Empire Strikes Back,Holographic,2.0,StarWarsShop.com,4.0,,2004.0,3.75,No,1997.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=699
c5a2f439467d6ad489fc30a19a703810,Princess Leia Organa,The Empire Strikes Back,Bespin Escape,2.0,No,8.0,5.99,2001.0,3.75,No,2000.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=745
aaae0bffcdd4f316109060eab1a6278d,Princess Leia Organa,The Empire Strikes Back,Mynock Hunt,2.0,No,6.0,,1998.0,3.75,No,1998.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=721
1a091b4997eeffb10c9de78480d96714,Princess Leia Organa,The Empire Strikes Back,Hoth Outfit,2.0,No,12.0,7.99,2010.0,3.75,No,2010.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=505
9250855af2d9ee765b43b2ed3d70a2f8,Princess Leia Organa,The Empire Strikes Back,Princess Leia Collection Bespin,4.0,No,5.0,,1997.0,3.75,No,1997.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=497
15effed5eefd92e1c6fe8c892ef9b729,Princess Leia Organa,The Empire Strikes Back,Hoth Gear,1.0,Fan Club,6.0,,1999.0,3.75,No,1999.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=491
214b4dd302a0dfd5e4b3a8f6e676e823,Princess Leia Organa,The Empire Strikes Back,Medical Frigate,1.0,No,12.0,,2009.0,3.75,No,2004.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=177
32dc73cf5f8750c904f3993d739a2f0e,Princess Leia Organa,The Empire Strikes Back,Rebel Set 3-Pack,2.0,Target,12.0,24.99,2011.0,3.75,No,2009.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1139
83c0cd38985a645c8f78a00fd5f883e2,Princess Leia Organa,The Empire Strikes Back,Bespin Outfit,3.0,No,14.0,9.99,2012.0,3.75,No,2012.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1177
c77e5a6d37cd74b7f0761e94fbc4ec1a,Princess Leia Organa,The Empire Strikes Back,Hoth Outfit,1.0,No,5.0,,1980.0,3.75,No,1980.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1917
8361033100ba1dcf7428eb31949b33ec,Princess Leia Organa,The Empire Strikes Back,Bespin Outfit,2.0,No,5.0,,2004.0,3.75,No,2004.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=2194
e9342225a501d1a8ced7c3ca55fca457,Princess Leia Organa,The Empire Strikes Back,Bespin Gown,2.0,No,5.0,,1980.0,3.75,No,1980.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=2080
bb5f383cf941e9cdbcefd7d45974dff1,Princess Leia Organa,The Empire Strikes Back,Bespin Gown,2.0,No,5.0,,1980.0,3.75,No,1980.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=2016
8a1a84e5d8e3bffc7c8fae00e7249c04,Princess Leia Organa,The Empire Strikes Back,Commemorative TESB 3-Pack,1.0,Walmart,8.0,,2004.0,3.75,No,2000.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=2261
779832ca671a489fb1cc2413fc860323,Princess Leia Organa,The Empire Strikes Back,Battle Of Hoth 4-Pack,3.0,Toys'R'Us,8.0,,2003.0,3.75,No,2000.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=4751
2d64e859f845ff98545145bd91b78b42,Princess Leia Organa,The Empire Strikes Back,Hoth,1.0,Walmart,5.0,9.99,2020.0,3.75,No,,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=24688
96840af81709df3db56265bae7a0170f,Princess Leia Organa,The Empire Strikes Back,Hoth,4.0,No,18.0,19.99,2020.0,6.0,No,,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=24674
43ebd0f80e1a42ae135c69257ac6355f,Princess Leia Organa,The Empire Strikes Back,Hoth Outfit,1.0,No,7.0,7.99,2018.0,3.75,No,,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=12165
666a8ee8b51f4db5a6d67803a1317889,Princess Leia Organa,The Empire Strikes Back,2-Pack With Han Solo,2.0,Fan Channel,18.0,49.99,2018.0,6.0,No,,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=15295
5c4b15d96677ce5e11510f1978aa104a,Princess Leia Organa,The Empire Strikes Back,Bespin Escape,1.0,Target,18.0,19.99,2018.0,6.0,No,,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=15292
fb10f7af45609f822d5a7f2aac7b458c,Princess Leia Organa,The Empire Strikes Back,Hoth,2.0,Fan Channel,12.0,12.99,2019.0,3.75,No,,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=18332
96ae3079c05c4d4beb9cb5d9f56aabdc,Princess Leia Organa,The Empire Strikes Back,Hoth,4.0,No,18.0,19.99,2018.0,6.0,No,,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=16307
5d8ed65161cf753c9dc0af74de8260bd,Princess Leia Organa,The Empire Strikes Back,Rebel Alliance 5-Pack,1.0,Amazon,7.0,29.99,2020.0,3.75,No,,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=25823
85d2b2640098d351ac909e5cd48c737f,Princess Leia Organa,The Empire Strikes Back,Bespin Escape,1.0,No,15.0,12.99,2021.0,3.75,No,,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=25962
f12f421b1b153e4d9a91039720182e8d,Princess Leia Organa,The Empire Strikes Back,Lost Line 7-Pack,3.0,San Diego Comic Con,14.0,79.99,2012.0,3.75,No,2012.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=26071
91fd1800af82f3692cc85e88594d7940,Probe Droid,The Empire Strikes Back,Hoth Recon Patrol 5-Pack,2.0,No,6.0,19.99,2008.0,3.75,No,1996.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=24763
382722ffb3360320477b140ec2987bb7,Probe Droid,The Empire Strikes Back,,2.0,No,20.0,29.99,2020.0,6.0,No,,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=24679
e9a7951b3f1ed24b44e1a65c1abd53b0,Probe Droid,The Empire Strikes Back,,1.0,Disney Store,18.0,26.99,2020.0,6.5,No,,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=24680
9ee9840a144936624bd61ef76ee7321d,Probe Droid,The Empire Strikes Back,With Darth Vader,2.0,No,16.0,19.99,2017.0,3.75,No,,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=8007
07b58c6d6062451dc5a083416b04e332,Probe Droid,The Empire Strikes Back,Turret/Probot Playset,0.0,No,6.0,,1980.0,3.75,No,1980.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=2017
085a17062282f8221ca987b5dd21eda5,Probe Droid,The Empire Strikes Back,The Empire Strikes Back,2.0,No,6.0,,1997.0,3.75,No,1996.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1403
46598e8071854a10e9b8e5b822c2100c,R-3PO,The Empire Strikes Back,Hoth Evacuation,0.0,No,5.0,,2004.0,3.75,No,2003.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1461
02825d64e99e89908facac800d89ecc3,R-3PO,The Empire Strikes Back,Droid Factory 2-Pack #3 2008,1.0,Walmart,8.0,9.99,2008.0,3.75,No,2006.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=251
8f3bc884146d009bfa6fa7b140dbd754,R2-D2,The Empire Strikes Back,Dagobah,1.0,No,4.0,,2004.0,3.75,No,2004.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=2190
1c90b18795daea36737732ed77685a0b,R2-D2,The Empire Strikes Back,With Sensorscope,0.0,No,3.0,,1981.0,3.75,No,1977.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1950
f7230a4e8cb4349d54cae7904b46bf8a,R2-D2,The Empire Strikes Back,Battle Of Hoth,5.0,No,5.0,6.99,2006.0,3.75,No,2004.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1843
155b3020d796842dc1723e05be8d132d,R2-D2,The Empire Strikes Back,The Empire Strikes Back,0.0,No,4.0,,2015.0,3.75,No,2014.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=2387
2bd67a22d69c5b958a18431719f4b94b,R2-D2,The Empire Strikes Back,Dagobah,4.0,No,6.0,19.99,2020.0,6.0,No,,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=24671
a9eaa88601d8f9a71febe20e66dc6220,R2-D2,The Empire Strikes Back,Rebel Alliance 5-Pack,0.0,Amazon,4.0,29.99,2020.0,3.75,No,2014.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=25821
600932c875aa6c18793d4d7d9cc9c6b4,R2-D2,The Empire Strikes Back,Sensorscope,1.0,Walmart,7.0,14.99,2022.0,3.75,No,2010.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=29268
66f1aef65e58e7efb39d3af246b0af0c,R3-A2,The Empire Strikes Back,Battle Of Hoth 4-Pack,1.0,Toys'R'Us,6.0,,2003.0,3.75,No,2001.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=4753
2d97f728690b69c53facf141219dc6e2,R3-A2,The Empire Strikes Back,The Empire Strikes Back,0.0,No,5.0,,2009.0,3.75,No,2008.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=418
803348a932dcbaad5acbd87037d018eb,R3-Y2,The Empire Strikes Back,Astromech Droid Series II,0.0,Entertainment Earth,6.0,,2006.0,3.75,No,2001.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1901
281732f05857d2dc7625f7fc9c3301bd,R5-M2,The Empire Strikes Back,Hoth Recon Patrol 5-Pack,2.0,No,5.0,19.99,2008.0,3.75,No,2004.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=42
4ea678222f8dc22adef6c657533a3f35,Rebel Commander,The Empire Strikes Back,The Empire Strikes Back,1.0,No,5.0,,1980.0,3.75,No,1980.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1939
ec08f0de31300afd43cc5dce95601a45,Rebel Officer,The Empire Strikes Back,Battle Of Hoth,1.0,Target,10.0,,2007.0,3.75,No,2005.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1822
42e4e675dc290d964935403000924fc7,Snowtrooper,The Empire Strikes Back,Hoth Battle Gear,3.0,No,14.0,9.99,2007.0,3.75,No,2007.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1910
af2fd88ff89328384105cf8da147683d,Snowtrooper,The Empire Strikes Back,Imperial Stormtrooper (Hoth Battle Gear),2.0,No,4.0,,1980.0,3.75,No,1980.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1951
cb8487f1a67559c492feedd9b850b4a2,Snowtrooper,The Empire Strikes Back,German YPS Magazine Pack-in,2.0,German YPS magazine,4.0,,1985.0,3.75,No,1980.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=2049
e5adf12a55da3624287e7657cecda21c,Snowtrooper,The Empire Strikes Back,The Empire Strikes Back,3.0,No,19.0,19.99,2016.0,6.0,No,,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=4838
d3394d6dd4ffbfbd9e43e54a8dea0f3b,Snowtrooper,The Empire Strikes Back,The Empire Strikes Back,2.0,No,4.0,,2014.0,3.75,No,2013.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=2340
b80397ad1d679e0b61216de4f177c70b,Snowtrooper,The Empire Strikes Back,The Empire Strikes Back,2.0,International Exclusive,4.0,,2014.0,3.75,No,2013.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=2283
5458c622259e043df5335d6d6957558d,Snowtrooper,The Empire Strikes Back,Battle Of Hoth,3.0,Target,14.0,,2007.0,3.75,No,2007.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=101
a644b648e841c3cc3e5732300d7e91e3,Snowtrooper,The Empire Strikes Back,Millennium Minted Coin Collection,2.0,Toys'R'Us,6.0,,1998.0,3.75,No,1997.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1342
56a783489f99ac54f678d43af932bdb3,Snowtrooper,The Empire Strikes Back,Heavy Repeating Blaster,2.0,No,5.0,,1997.0,3.75,No,1997.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1286
c0f502c805987796f9ec68c89e2a3cb2,Snowtrooper,The Empire Strikes Back,Empire Strikes Back,2.0,No,5.0,,1997.0,3.75,No,1997.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1287
b6170596b29118ed0c322cc7613b9ba5,Snowtrooper,The Empire Strikes Back,Imperial Forces 3-Pack,4.0,Target,14.0,24.99,2011.0,3.75,No,2007.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1142
fa02e9cd8f1e4d79235ce79e6aec71a6,Snowtrooper,The Empire Strikes Back,Galactic Empire 5-Pack,2.0,Best Buy,4.0,29.99,2020.0,3.75,No,2013.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=25842
a4fb5a97361e59b9c5af75b7a1f051b2,Snowtrooper,The Empire Strikes Back,,3.0,No,19.0,19.99,2020.0,6.0,No,,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=25878
fb9213e9762349e0c601368247fe5249,Snowtrooper,The Empire Strikes Back,,3.0,No,14.0,7.99,2009.0,3.75,No,2007.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=24715
1c0a8fd70c77e0ff8b71dbcf926e3734,Snowtrooper Commander,The Empire Strikes Back,The Battle Of Hoth,3.0,No,7.0,,2003.0,3.75,No,2003.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1511
cd9b6d663fc6e893a811f7aab308f5a5,Snowtrooper Commander,The Empire Strikes Back,The Empire Strikes Back,2.0,No,14.0,9.99,2014.0,3.75,No,2014.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=2295
3a34e358a8edf3cbbc07651ee4b41444,Snowtrooper Commander,The Empire Strikes Back,The Empire Strikes Back,4.0,No,7.0,,2004.0,3.75,No,2003.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=2224
d302dc17bac8944643168ed0ea8831d5,Snowtrooper Commander,The Empire Strikes Back,Battle Of Hoth,2.0,Target,6.0,,2007.0,3.75,No,2005.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1824
4dfe4db1068efacced5b7a436293635e,Snowtrooper Commander,The Empire Strikes Back,Battle Of Hoth,4.0,No,6.0,6.99,2006.0,3.75,No,2005.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1831
de4aa4850e1df8ce9d172bb7376333f1,Stormtrooper,The Empire Strikes Back,The Empire Strikes Back,3.0,No,14.0,7.99,2011.0,3.75,Unpainted abdominal buttons,2009.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=815
6bb592b86d2aa2a9b366f9036eb14f04,Stormtrooper,The Empire Strikes Back,With Carbon Freezing Chamber Playset,1.0,No,14.0,49.99,2020.0,3.75,No,2009.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=25905
17f3349868545909aa7c6896891cc25f,Tie Fighter Pilot,The Empire Strikes Back,,1.0,No,19.0,19.99,2020.0,6.0,No,,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=24672
7b87a15db6680d58d79d3330aad0c39a,Tie Fighter Pilot,The Empire Strikes Back,Imperial Set I 3-Pack,2.0,Target,12.0,24.99,2010.0,3.75,No,2008.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1164
38d971d635218c2f0c10a1f7c5f7378f,Tie Fighter Pilot,The Empire Strikes Back,The Empire Strikes Back,1.0,No,4.0,,1982.0,3.75,No,1982.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1986
fae83de59132890ce79b7d4108907c63,Tigran Jamiro,The Empire Strikes Back,Hoth Echo Base Soldier Troop Builder 4-Pack,3.0,Hasbro Pulse / ShopDisney,14.0,44.99,2022.0,3.75,No,2011.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=29324
62c78fde78567284218a3d81710a44ba,Toryn Farr,The Empire Strikes Back,The Empire Strikes Back,3.0,No,12.0,9.99,2014.0,3.75,No,2009.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=2296
ab1f08eeaf7cfee53bb5d496f89b8683,Treadwell Droid,The Empire Strikes Back,With Gonk Droid,0.0,No,1.0,6.99,2006.0,3.75,No,2005.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1844
14de48dfcb361284101ee766ab219ea2,Ugnaught,The Empire Strikes Back,The Empire Strikes Back,2.0,No,5.0,,1980.0,3.75,No,1980.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1952
16ea981f952fd144095dade322e141ea,Ugnaught,The Empire Strikes Back,With Tool Kit,1.0,No,4.0,,1998.0,3.75,No,1998.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=225
600f0fd13bd8cee723cfbce6c3b219e5,Ugnaught,The Empire Strikes Back,Carbon Freezing Chamber,0.0,No,4.0,,1998.0,3.75,No,1998.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=226
38f2f82173c7039babe945d822676a39,Ugnaught,The Empire Strikes Back,Carbon Freezing Chamber,3.0,No,12.0,,2009.0,3.75,No,2008.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=169
c08553351bc24cafa743fb038a932dcb,Ugnaught,The Empire Strikes Back,Carbon Freezing Chamber,2.0,No,12.0,,2009.0,3.75,No,2008.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=344
e3aa2f9c2253f8949961e4eaeed45321,Wedge Antilles,The Empire Strikes Back,With Carry Case,1.0,No,6.0,,1997.0,3.75,No,1995.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1242
f7f3b400642d2d478e25b883e6473f9f,Wedge Antilles,The Empire Strikes Back,With Carry Case,1.0,No,6.0,,1997.0,3.75,No,1995.0,,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=1243
62ae84680eaa6ccb96362c523a885a1c,Wedge Antilles,The Empire Strikes Back,The Empire Strikes Back,3.0,No,14.0,9.99,2014.0,3.75,No,2009.0,USD,MOVIES,The Empire Strikes Back,(1980),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=esb,https://galacticfigures.com/figureDetails.aspx?id=2306
